id,res_id,utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
18631,4,2017-11-24T23:00:00Z,,2097.625,332.072,18548.515,8635.822,,23267.506,,
18632,4,2017-11-25T00:00:00Z,,2097.625,332.092,18548.515,8636.583,,23267.506,,
18633,4,2017-11-25T01:00:00Z,,2097.625,332.113,18548.515,8637.34,,23267.506,,
18634,4,2017-11-25T02:00:00Z,,2097.625,332.115,18548.515,8638.117,,23267.506,,
18635,4,2017-11-25T03:00:00Z,,2097.625,332.137,18548.515,8638.936,,23267.506,,
18636,4,2017-11-25T04:00:00Z,,2097.625,332.144,18548.515,8640.088,,23267.506,,
18637,4,2017-11-25T05:00:00Z,,2097.625,332.16,18548.515,8640.728,,23267.506,,
18638,4,2017-11-25T06:00:00Z,,2097.625,332.182,18548.515,8641.513,,23267.526,,
18639,4,2017-11-25T07:00:00Z,,2097.625,332.182,18548.515,8643.189,,23268.196,,
18640,4,2017-11-25T08:00:00Z,,2097.625,332.204,18548.746,8643.992,,23270.27,,
18641,4,2017-11-25T09:00:00Z,,2097.625,332.217,18549.432,8644.242,,23273.452,,
18642,4,2017-11-25T10:00:00Z,,2097.625,332.226,18549.683,8645.447,,23277.327,,
18643,4,2017-11-25T11:00:00Z,,2097.625,332.247,18549.769,8646.662,,23279.51,,
18644,4,2017-11-25T12:00:00Z,,2097.625,332.247,18549.872,8647.132,,23282.209,,
18645,4,2017-11-25T13:00:00Z,,2099.25,332.27,18549.894,8649.508,,23284.646,,
18646,4,2017-11-25T14:00:00Z,,2100.155,332.288,18549.894,8651.063,,23285.561,,
18647,4,2017-11-25T15:00:00Z,,2100.156,332.293,18549.894,8651.638,,23285.686,,
18648,4,2017-11-25T16:00:00Z,,2100.156,332.316,18549.894,8652.613,,23285.686,,
18649,4,2017-11-25T17:00:00Z,,2100.156,332.317,18549.894,8653.996,,23285.686,,
18650,4,2017-11-25T18:00:00Z,,2100.172,332.34,18549.894,8654.668,,23285.686,,
18651,4,2017-11-25T19:00:00Z,,2101.501,332.363,18549.894,8657.042,,23285.686,,
18652,4,2017-11-25T20:00:00Z,,2103.387,332.363,18549.894,8659.793,,23285.686,,
18653,4,2017-11-25T21:00:00Z,,2105.261,332.385,18549.894,8663.139,,23285.686,,
18654,4,2017-11-25T22:00:00Z,,2107.118,332.393,18549.894,8666.096,,23285.686,,
18655,4,2017-11-25T23:00:00Z,,2109.02,332.407,18549.894,8668.677,,23285.686,,
18656,4,2017-11-26T00:00:00Z,,2110.892,332.429,18549.894,8671.432,,23285.686,,
18657,4,2017-11-26T01:00:00Z,,2112.284,332.43,18549.894,8674.032,,23285.686,,
18658,4,2017-11-26T02:00:00Z,,2112.413,332.452,18549.894,8674.936,,23285.686,,
18659,4,2017-11-26T03:00:00Z,,2112.413,332.465,18549.894,8675.616,,23285.686,,
18660,4,2017-11-26T04:00:00Z,,2112.413,332.475,18549.894,8676.426,,23285.686,,
18661,4,2017-11-26T05:00:00Z,,2112.413,332.497,18549.894,8677.856,,23285.686,,
18662,4,2017-11-26T06:00:00Z,,2112.413,332.497,18549.894,8679.122,,23285.706,,
18663,4,2017-11-26T07:00:00Z,,2112.413,332.52,18549.953,8679.716,,23286.375,,
18664,4,2017-11-26T08:00:00Z,,2112.413,332.538,18550.172,8680.433,,23288.45,,
18665,4,2017-11-26T09:00:00Z,,2112.413,332.543,18550.363,8681.343,,23291.631,,
18666,4,2017-11-26T10:00:00Z,,2112.413,332.566,18551.349,8681.473,,23295.506,,
18667,4,2017-11-26T11:00:00Z,,2112.413,332.588,18552.07,8681.672,,23297.69,,
18668,4,2017-11-26T12:00:00Z,,2112.413,332.588,18552.557,8682.502,,23300.389,,
18669,4,2017-11-26T13:00:00Z,,2112.413,332.612,18553.537,8682.693,,23302.825,,
18670,4,2017-11-26T14:00:00Z,,2112.413,332.617,18553.593,8683.247,,23303.741,,
18671,4,2017-11-26T15:00:00Z,,2112.413,332.635,18553.593,8684.181,,23303.866,,
18672,4,2017-11-26T16:00:00Z,,2112.413,332.658,18553.593,8685.778,,23303.866,,
18673,4,2017-11-26T17:00:00Z,,2112.413,332.658,18553.593,8687.787,,23303.866,,
18674,4,2017-11-26T18:00:00Z,,2112.413,332.68,18553.593,8689.123,,23303.866,,
18675,4,2017-11-26T19:00:00Z,,2112.413,332.685,18553.593,8690.716,,23303.866,,
18676,4,2017-11-26T20:00:00Z,,2112.413,332.702,18553.593,8691.822,,23303.866,,
18677,4,2017-11-26T21:00:00Z,,2112.413,332.724,18553.593,8692.823,,23303.866,,
18678,4,2017-11-26T22:00:00Z,,2112.413,332.724,18553.593,8693.74,,23303.866,,
18679,4,2017-11-26T23:00:00Z,,2112.413,332.746,18553.593,8695.12,,23303.866,,
18680,4,2017-11-27T00:00:00Z,,2112.413,332.754,18553.593,8695.867,,23303.866,,
18681,4,2017-11-27T01:00:00Z,,2112.413,332.768,18553.593,8696.702,,23303.866,,
18682,4,2017-11-27T02:00:00Z,,2112.413,332.79,18553.593,8697.525,,23303.866,,
18683,4,2017-11-27T03:00:00Z,,2112.413,332.79,18553.593,8698.885,,23303.866,,
18684,4,2017-11-27T04:00:00Z,,2112.413,332.812,18553.593,8699.72,,23303.866,,
18685,4,2017-11-27T05:00:00Z,,2112.413,332.82,18553.593,8700.628,,23303.866,,
18686,4,2017-11-27T06:00:00Z,,2112.413,332.833,18553.593,8701.517,,23303.885,,
18687,4,2017-11-27T07:00:00Z,,2112.413,332.856,18553.593,8702.827,,23304.555,,
18688,4,2017-11-27T08:00:00Z,,2112.413,332.856,18553.898,8703.292,,23306.629,,
18689,4,2017-11-27T09:00:00Z,,2112.413,332.878,18554.443,8703.613,,23309.811,,
18690,4,2017-11-27T10:00:00Z,,2112.413,332.896,18555.523,8703.872,,23313.686,,
18691,4,2017-11-27T11:00:00Z,,2112.413,332.9,18557.683,8704.157,,23315.87,,
18692,4,2017-11-27T12:00:00Z,,2112.413,332.922,18558.203,8704.597,,23318.569,,
18693,4,2017-11-27T13:00:00Z,,2112.413,332.922,18558.811,8704.962,,23321.005,,
18694,4,2017-11-27T14:00:00Z,,2112.413,332.944,18558.883,8706.005,,23321.92,,
18695,4,2017-11-27T15:00:00Z,,2112.413,332.962,18558.883,8706.876,,23322.045,,
18696,4,2017-11-27T16:00:00Z,,2112.413,332.966,18558.883,8707.755,,23322.045,,
18697,4,2017-11-27T17:00:00Z,,2112.413,332.988,18558.883,8708.683,,23322.045,,
18698,4,2017-11-27T18:00:00Z,,2112.413,332.988,18558.883,8709.538,,23322.045,,
18699,4,2017-11-27T19:00:00Z,,2112.413,333.01,18558.883,8710.988,,23322.045,,
18700,4,2017-11-27T20:00:00Z,,2112.413,333.029,18558.883,8712.079,,23322.045,,
18701,4,2017-11-27T21:00:00Z,,2112.413,333.031,18558.883,8713.077,,23322.045,,
18702,4,2017-11-27T22:00:00Z,,2112.413,333.053,18558.883,8714.327,,23322.045,,
18703,4,2017-11-27T23:00:00Z,,2112.413,333.053,18558.883,8715.566,,23322.045,,
18704,4,2017-11-28T00:00:00Z,,2112.413,333.074,18558.883,8716.276,,23322.045,,
18705,4,2017-11-28T01:00:00Z,,2112.413,333.092,18558.883,8717.023,,23322.045,,
18706,4,2017-11-28T02:00:00Z,,2112.413,333.096,18558.883,8717.82,,23322.045,,
18707,4,2017-11-28T03:00:00Z,,2112.413,333.117,18558.883,8719.189,,23322.045,,
18708,4,2017-11-28T04:00:00Z,,2112.413,333.117,18558.883,8719.99,,23322.045,,
18709,4,2017-11-28T05:00:00Z,,2112.413,333.138,18558.883,8720.912,,23322.045,,
18710,4,2017-11-28T06:00:00Z,,2112.413,333.159,18558.883,8722.679,,23322.065,,
18711,4,2017-11-28T07:00:00Z,,2112.413,333.16,18558.939,8723.202,,23322.735,,
18712,4,2017-11-28T08:00:00Z,,2112.413,333.181,18560.113,8723.383,,23324.809,,
18713,4,2017-11-28T09:00:00Z,,2112.413,333.187,18562.794,8723.462,,23327.991,,
18714,4,2017-11-28T10:00:00Z,,2112.414,333.202,18566.599,8723.462,,23331.866,,
18715,4,2017-11-28T11:00:00Z,,2112.415,333.223,18571.918,8723.462,,23334.049,,
18716,4,2017-11-28T12:00:00Z,,2112.416,333.223,18577.045,8723.462,,23336.749,,
18717,4,2017-11-28T13:00:00Z,,2112.417,333.245,18580.904,8723.492,,23339.185,,
18718,4,2017-11-28T14:00:00Z,,2112.417,333.255,18582.836,8723.666,,23340.1,,
18719,4,2017-11-28T15:00:00Z,,2112.417,333.266,18582.863,8724.319,,23340.225,,
18720,4,2017-11-28T16:00:00Z,,2112.417,333.288,18582.863,8725.102,,23340.225,,
18721,4,2017-11-28T17:00:00Z,,2112.417,333.289,18582.863,8726.173,,23340.225,,
18722,4,2017-11-28T18:00:00Z,,2112.417,333.31,18582.863,8727.313,,23340.225,,
18723,4,2017-11-28T19:00:00Z,,2112.417,333.323,18582.863,8728.7,,23340.225,,
18724,4,2017-11-28T20:00:00Z,,2112.417,333.332,18582.863,8729.707,,23340.225,,
18725,4,2017-11-28T21:00:00Z,,2112.417,333.353,18582.863,8730.742,,23340.225,,
18726,4,2017-11-28T22:00:00Z,,2112.417,333.353,18582.863,8731.863,,23340.225,,
18727,4,2017-11-28T23:00:00Z,,2112.417,333.374,18582.863,8732.953,,23340.225,,
18728,4,2017-11-29T00:00:00Z,,2112.417,333.388,18582.863,8733.722,,23340.225,,
18729,4,2017-11-29T01:00:00Z,,2112.417,333.395,18582.863,8734.473,,23340.225,,
18730,4,2017-11-29T02:00:00Z,,2112.417,333.416,18582.863,8735.715,,23340.225,,
18731,4,2017-11-29T03:00:00Z,,2112.417,333.416,18582.863,8736.538,,23340.225,,
18732,4,2017-11-29T04:00:00Z,,2112.417,333.437,18582.863,8737.336,,23340.225,,
18733,4,2017-11-29T05:00:00Z,,2112.417,333.452,18582.863,8738.436,,23340.225,,
18734,4,2017-11-29T06:00:00Z,,2112.417,333.458,18582.863,8739.667,,23340.245,,
18735,4,2017-11-29T07:00:00Z,,2112.417,333.479,18582.93,8740.153,,23340.915,,
18736,4,2017-11-29T08:00:00Z,,2112.417,333.479,18583.168,8740.985,,23342.989,,
18737,4,2017-11-29T09:00:00Z,,2112.417,333.5,18583.959,8741.672,,23346.17,,
18738,4,2017-11-29T10:00:00Z,,2112.419,333.514,18585.591,8742.107,,23350.045,,
18739,4,2017-11-29T11:00:00Z,,2112.419,333.521,18588.59,8742.252,,23352.229,,
18740,4,2017-11-29T12:00:00Z,,2114.985,333.542,18590.908,8742.273,,23354.928,,
18741,4,2017-11-29T13:00:00Z,,2116.856,333.542,18592.144,8743.086,,23357.364,,
18742,4,2017-11-29T14:00:00Z,,2117.91,333.562,18592.394,8743.887,,23358.28,,
18743,4,2017-11-29T15:00:00Z,,2118.422,333.577,18592.394,8745.218,,23358.405,,
18744,4,2017-11-29T16:00:00Z,,2118.74,333.585,18592.394,8746.392,,23358.405,,
18745,4,2017-11-29T17:00:00Z,,2118.868,333.606,18592.394,8747.775,,23358.405,,
18746,4,2017-11-29T18:00:00Z,,2118.868,333.606,18592.394,8748.662,,23358.405,,
18747,4,2017-11-29T19:00:00Z,,2118.868,333.627,18592.394,8749.536,,23358.405,,
18748,4,2017-11-29T20:00:00Z,,2118.868,333.639,18592.394,8751.09,,23358.405,,
18749,4,2017-11-29T21:00:00Z,,2118.868,333.648,18592.394,8751.932,,23358.405,,
18750,4,2017-11-29T22:00:00Z,,2118.868,333.669,18592.394,8753.202,,23358.405,,
18751,4,2017-11-29T23:00:00Z,,2118.868,333.67,18592.394,8753.992,,23358.405,,
18752,4,2017-11-30T00:00:00Z,,2118.868,333.691,18592.394,8754.786,,23358.405,,
18753,4,2017-11-30T01:00:00Z,,2118.868,333.698,18592.394,8755.598,,23358.405,,
18754,4,2017-11-30T02:00:00Z,,2118.868,333.713,18592.394,8756.905,,23358.405,,
18755,4,2017-11-30T03:00:00Z,,2118.868,333.734,18592.394,8757.671,,23358.405,,
18756,4,2017-11-30T04:00:00Z,,2118.868,333.736,18592.394,8758.413,,23358.405,,
18757,4,2017-11-30T05:00:00Z,,2118.868,333.757,18592.394,8759.233,,23358.405,,
18758,4,2017-11-30T06:00:00Z,,2118.911,333.761,18592.394,8761.006,,23358.424,,
18759,4,2017-11-30T07:00:00Z,,2120.764,333.777,18592.394,8763.536,,23359.094,,
18760,4,2017-11-30T08:00:00Z,,2122.257,333.798,18592.394,8765.543,,23361.168,,
18761,4,2017-11-30T09:00:00Z,,2122.983,333.798,18592.394,8766.573,,23364.35,,
18762,4,2017-11-30T10:00:00Z,,2123.261,333.819,18592.535,8767.522,,23368.225,,
18763,4,2017-11-30T11:00:00Z,,2123.261,333.819,18592.746,8768.682,,23370.409,,
18764,4,2017-11-30T12:00:00Z,,2123.261,333.84,18592.951,8769.443,,23373.108,,
18765,4,2017-11-30T13:00:00Z,,2123.261,333.859,18593.019,8770.492,,23375.544,,
18766,4,2017-11-30T14:00:00Z,,2123.261,333.861,18593.023,8771.172,,23376.459,,
18767,4,2017-11-30T15:00:00Z,,2123.261,333.882,18593.023,8771.931,,23376.584,,
18768,4,2017-11-30T16:00:00Z,,2123.261,333.882,18593.023,8772.756,,23376.584,,
18769,4,2017-11-30T17:00:00Z,,2123.261,333.903,18593.023,8774.247,,23376.584,,
18770,4,2017-11-30T18:00:00Z,,2123.261,333.918,18593.023,8775.189,,23376.584,,
18771,4,2017-11-30T19:00:00Z,,2123.261,333.924,18593.023,8776.228,,23376.584,,
18772,4,2017-11-30T20:00:00Z,,2123.261,333.945,18593.023,8777.993,,23376.584,,
18773,4,2017-11-30T21:00:00Z,,2123.261,333.945,18593.023,8778.94,,23376.584,,
18774,4,2017-11-30T22:00:00Z,,2123.261,333.966,18593.023,8779.885,,23376.584,,
18775,4,2017-11-30T23:00:00Z,,2123.261,333.976,18593.023,8780.664,,23376.584,,
18776,4,2017-12-01T00:00:00Z,,2123.261,333.987,18593.023,8781.913,,23376.584,,
18777,4,2017-12-01T01:00:00Z,,2123.261,334.008,18593.023,8782.832,,23376.584,,
18778,4,2017-12-01T02:00:00Z,,2123.261,334.008,18593.023,8783.538,,23376.584,,
18779,4,2017-12-01T03:00:00Z,,2123.261,334.029,18593.023,8784.333,,23376.584,,
18780,4,2017-12-01T04:00:00Z,,2123.261,334.032,18593.023,8784.966,,23376.584,,
18781,4,2017-12-01T05:00:00Z,,2123.261,334.049,18593.023,8787.142,,23376.584,,
18782,4,2017-12-01T06:00:00Z,,2123.261,334.07,18593.023,8788.503,,23376.604,,
18783,4,2017-12-01T07:00:00Z,,2123.262,334.07,18593.056,8790.323,,23377.274,,
18784,4,2017-12-01T08:00:00Z,,2123.262,334.092,18593.304,8790.677,,23379.348,,
18785,4,2017-12-01T09:00:00Z,,2123.262,334.092,18594.211,8790.924,,23382.53,,
18786,4,2017-12-01T10:00:00Z,,2123.263,334.113,18595.144,8791.122,,23386.405,,
18787,4,2017-12-01T11:00:00Z,,2123.263,334.128,18596.002,8791.353,,23388.588,,
18788,4,2017-12-01T12:00:00Z,,2123.263,334.134,18596.438,8791.733,,23391.288,,
18789,4,2017-12-01T13:00:00Z,,2123.263,334.155,18596.664,8792.172,,23393.724,,
18790,4,2017-12-01T14:00:00Z,,2123.263,334.155,18596.695,8793.186,,23394.639,,
18791,4,2017-12-01T15:00:00Z,,2123.263,334.176,18596.695,8793.938,,23394.764,,
18792,4,2017-12-01T16:00:00Z,,2123.263,334.187,18596.695,8794.947,,23394.764,,
18793,4,2017-12-01T17:00:00Z,,2123.263,334.197,18596.695,8795.795,,23394.764,,
18794,4,2017-12-01T18:00:00Z,,2123.263,334.221,18596.695,8797.913,,23394.764,,
18795,4,2017-12-01T19:00:00Z,,2123.263,334.222,18596.695,8798.798,,23394.764,,
18796,4,2017-12-01T20:00:00Z,,2123.263,334.243,18596.695,8799.753,,23394.764,,
18797,4,2017-12-01T21:00:00Z,,2123.263,334.264,18596.695,8800.739,,23394.764,,
18798,4,2017-12-01T22:00:00Z,,2123.263,334.266,18596.695,8802.177,,23394.764,,
18799,4,2017-12-01T23:00:00Z,,2123.263,334.288,18596.695,8803.177,,23394.764,,
18800,4,2017-12-02T00:00:00Z,,2123.263,334.288,18596.695,8803.936,,23394.764,,
18801,4,2017-12-02T01:00:00Z,,2123.263,334.31,18596.695,8804.743,,23394.764,,
18802,4,2017-12-02T02:00:00Z,,2123.263,334.324,18596.695,8805.456,,23394.764,,
18803,4,2017-12-02T03:00:00Z,,2123.263,334.332,18596.695,8806.827,,23394.764,,
18804,4,2017-12-02T04:00:00Z,,2123.263,334.353,18596.695,8807.667,,23394.764,,
18805,4,2017-12-02T05:00:00Z,,2123.263,334.354,18596.695,8808.446,,23394.764,,
18806,4,2017-12-02T06:00:00Z,,2123.263,334.376,18596.695,8809.508,,23394.784,,
18807,4,2017-12-02T07:00:00Z,,2123.263,334.383,18596.695,8810.611,,23395.454,,
18808,4,2017-12-02T08:00:00Z,,2123.263,334.397,18596.722,8811.153,,23397.528,,
18809,4,2017-12-02T09:00:00Z,,2123.263,334.418,18596.812,8811.693,,23400.709,,
18810,4,2017-12-02T10:00:00Z,,2123.263,334.419,18596.914,8812.648,,23404.584,,
18811,4,2017-12-02T11:00:00Z,,2123.263,334.44,18597.021,8813.313,,23406.768,,
18812,4,2017-12-02T12:00:00Z,,2123.263,334.443,18597.108,8814.956,,23409.467,,
18813,4,2017-12-02T13:00:00Z,,2123.263,334.462,18597.125,8816.153,,23411.903,,
18814,4,2017-12-02T14:00:00Z,,2123.263,334.483,18597.133,8816.813,,23412.819,,
18815,4,2017-12-02T15:00:00Z,,2123.263,334.483,18597.133,8817.582,,23412.944,,
18816,4,2017-12-02T16:00:00Z,,2123.263,334.505,18597.133,8818.478,,23412.944,,
18817,4,2017-12-02T17:00:00Z,,2123.263,334.505,18597.133,8819.571,,23412.944,,
18818,4,2017-12-02T18:00:00Z,,2123.263,334.526,18597.133,8820.878,,23412.944,,
18819,4,2017-12-02T19:00:00Z,,2123.263,334.545,18597.133,8821.734,,23412.944,,
18820,4,2017-12-02T20:00:00Z,,2123.263,334.548,18597.133,8822.618,,23412.944,,
18821,4,2017-12-02T21:00:00Z,,2123.263,334.569,18597.133,8823.577,,23412.944,,
18822,4,2017-12-02T22:00:00Z,,2123.263,334.569,18597.133,8824.983,,23412.944,,
18823,4,2017-12-02T23:00:00Z,,2123.263,334.591,18597.133,8825.788,,23412.944,,
18824,4,2017-12-03T00:00:00Z,,2123.263,334.603,18597.133,8826.619,,23412.944,,
18825,4,2017-12-03T01:00:00Z,,2123.263,334.613,18597.133,8827.326,,23412.944,,
18826,4,2017-12-03T02:00:00Z,,2123.263,334.634,18597.133,8828.62,,23412.944,,
18827,4,2017-12-03T03:00:00Z,,2123.263,334.635,18597.133,8829.429,,23412.944,,
18828,4,2017-12-03T04:00:00Z,,2123.263,334.656,18597.133,8830.228,,23412.944,,
18829,4,2017-12-03T05:00:00Z,,2123.263,334.656,18597.133,8831.012,,23412.944,,
18830,4,2017-12-03T06:00:00Z,,2123.263,334.679,18597.133,8832.473,,23412.963,,
18831,4,2017-12-03T07:00:00Z,,2123.263,334.697,18597.133,8833.247,,23413.633,,
18832,4,2017-12-03T08:00:00Z,,2123.263,334.7,18597.215,8833.763,,23415.707,,
18833,4,2017-12-03T09:00:00Z,,2123.263,334.721,18597.312,8834.736,,23418.889,,
18834,4,2017-12-03T10:00:00Z,,2123.893,334.721,18597.543,8836.298,,23422.764,,
18835,4,2017-12-03T11:00:00Z,,2125.119,334.743,18598.683,8836.893,,23424.948,,
18836,4,2017-12-03T12:00:00Z,,2125.205,334.752,18600.971,8836.983,,23427.647,,
18837,4,2017-12-03T13:00:00Z,,2125.205,334.764,18602.674,8837.322,,23430.083,,
18838,4,2017-12-03T14:00:00Z,,2125.205,334.785,18603.726,8837.513,,23430.999,,
18839,4,2017-12-03T15:00:00Z,,2125.205,334.786,18603.734,8838.183,,23431.124,,
18840,4,2017-12-03T16:00:00Z,,2125.205,334.807,18603.734,8838.953,,23431.124,,
18841,4,2017-12-03T17:00:00Z,,2125.205,334.809,18603.734,8840.496,,23431.124,,
18842,4,2017-12-03T18:00:00Z,,2125.205,334.828,18603.734,8841.975,,23431.124,,
18843,4,2017-12-03T19:00:00Z,,2125.205,334.848,18603.734,8842.986,,23431.124,,
18844,4,2017-12-03T20:00:00Z,,2125.205,334.849,18603.734,8844.756,,23431.124,,
18845,4,2017-12-03T21:00:00Z,,2125.205,334.87,18603.734,8845.827,,23431.124,,
18846,4,2017-12-03T22:00:00Z,,2125.205,334.87,18603.734,8846.738,,23431.124,,
18847,4,2017-12-03T23:00:00Z,,2125.205,334.891,18603.734,8847.658,,23431.124,,
18848,4,2017-12-04T00:00:00Z,,2125.205,334.901,18603.734,8848.884,,23431.124,,
18849,4,2017-12-04T01:00:00Z,,2125.205,334.911,18603.734,8849.61,,23431.124,,
18850,4,2017-12-04T02:00:00Z,,2125.205,334.932,18603.734,8850.44,,23431.124,,
18851,4,2017-12-04T03:00:00Z,,2125.205,334.933,18603.734,8851.193,,23431.124,,
18852,4,2017-12-04T04:00:00Z,,2125.205,334.953,18603.734,8852.637,,23431.124,,
18853,4,2017-12-04T05:00:00Z,,2125.205,334.953,18603.734,8853.537,,23431.124,,
18854,4,2017-12-04T06:00:00Z,,2125.205,334.974,18603.734,8855.273,,23431.143,,
18855,4,2017-12-04T07:00:00Z,,2125.205,334.992,18603.734,8855.893,,23431.813,,
18856,4,2017-12-04T08:00:00Z,,2125.205,334.995,18603.852,8856.367,,23433.887,,
18857,4,2017-12-04T09:00:00Z,,2125.205,335.016,18604.029,8856.767,,23437.069,,
18858,4,2017-12-04T10:00:00Z,,2125.205,335.017,18604.435,8857.443,,23440.944,,
18859,4,2017-12-04T11:00:00Z,,2125.205,335.038,18604.899,8858.292,,23443.127,,
18860,4,2017-12-04T12:00:00Z,,2125.205,335.045,18605.795,8858.582,,23445.827,,
18861,4,2017-12-04T13:00:00Z,,2125.205,335.059,18606.015,8859.358,,23448.263,,
18862,4,2017-12-04T14:00:00Z,,2125.205,335.08,18606.062,8859.873,,23449.178,,
18863,4,2017-12-04T15:00:00Z,,2125.205,335.08,18606.062,8860.558,,23449.303,,
18864,4,2017-12-04T16:00:00Z,,2125.205,335.101,18606.062,8861.4,,23449.303,,
18865,4,2017-12-04T17:00:00Z,,2125.205,335.101,18606.062,8862.919,,23449.303,,
18866,4,2017-12-04T18:00:00Z,,2125.205,335.122,18606.062,8863.886,,23449.303,,
18867,4,2017-12-04T19:00:00Z,,2125.205,335.139,18606.062,8864.856,,23449.303,,
18868,4,2017-12-04T20:00:00Z,,2125.205,335.143,18606.062,8865.718,,23449.303,,
18869,4,2017-12-04T21:00:00Z,,2125.205,335.164,18606.062,8867.313,,23449.303,,
18870,4,2017-12-04T22:00:00Z,,2125.205,335.164,18606.062,8868.119,,23449.303,,
18871,4,2017-12-04T23:00:00Z,,2125.205,335.186,18606.062,8868.929,,23449.303,,
18872,4,2017-12-05T00:00:00Z,,2125.205,335.192,18606.062,8869.673,,23449.303,,
18873,4,2017-12-05T01:00:00Z,,2125.205,335.207,18606.062,8870.968,,23449.303,,
18874,4,2017-12-05T02:00:00Z,,2125.205,335.228,18606.062,8871.765,,23449.303,,
18875,4,2017-12-05T03:00:00Z,,2125.205,335.229,18606.062,8872.509,,23449.303,,
18876,4,2017-12-05T04:00:00Z,,2125.205,335.25,18606.062,8873.296,,23449.303,,
18877,4,2017-12-05T05:00:00Z,,2125.205,335.25,18606.062,8874.353,,23449.303,,
18878,4,2017-12-05T06:00:00Z,,2125.205,335.275,18606.062,8875.653,,23449.323,,
18879,4,2017-12-05T07:00:00Z,,2125.205,335.293,18606.215,8876.268,,23449.993,,
18880,4,2017-12-05T08:00:00Z,,2125.206,335.299,18606.265,8878.047,,23452.067,,
18881,4,2017-12-05T09:00:00Z,,2125.206,335.32,18606.633,8878.483,,23455.249,,
18882,4,2017-12-05T10:00:00Z,,2125.206,335.32,18607.086,8878.796,,23459.124,,
18883,4,2017-12-05T11:00:00Z,,2125.206,335.342,18607.83,8879.116,,23461.307,,
18884,4,2017-12-05T12:00:00Z,,2125.206,335.355,18608.709,8879.322,,23464.006,,
18885,4,2017-12-05T13:00:00Z,,2125.206,335.363,18610.302,8879.933,,23466.443,,
18886,4,2017-12-05T14:00:00Z,,2125.206,335.385,18611.44,8880.202,,23467.358,,
18887,4,2017-12-05T15:00:00Z,,2126.583,335.385,18611.453,8882.211,,23467.483,,
18888,4,2017-12-05T16:00:00Z,,2128.418,335.408,18611.453,8884.895,,23467.483,,
18889,4,2017-12-05T17:00:00Z,,2129.669,335.417,18611.453,8887.538,,23467.483,,
18890,4,2017-12-05T18:00:00Z,,2130.195,335.43,18611.453,8889.008,,23467.483,,
18891,4,2017-12-05T19:00:00Z,,2130.483,335.45,18611.453,8890.306,,23467.483,,
18892,4,2017-12-05T20:00:00Z,,2130.483,335.45,18611.453,8891.297,,23467.483,,
18893,4,2017-12-05T21:00:00Z,,2130.483,335.473,18611.453,8892.877,,23467.483,,
18894,4,2017-12-05T22:00:00Z,,2130.483,335.473,18611.453,8893.72,,23467.483,,
18895,4,2017-12-05T23:00:00Z,,2130.483,335.494,18611.453,8894.501,,23467.483,,
18896,4,2017-12-06T00:00:00Z,,2130.483,335.512,18611.453,8895.298,,23467.483,,
18897,4,2017-12-06T01:00:00Z,,2130.483,335.517,18611.453,8896.778,,23467.483,,
18898,4,2017-12-06T02:00:00Z,,2130.483,335.539,18611.453,8897.436,,23467.483,,
18899,4,2017-12-06T03:00:00Z,,2130.483,335.54,18611.453,8898.149,,23467.483,,
18900,4,2017-12-06T04:00:00Z,,2130.483,335.562,18611.453,8898.927,,23467.483,,
18901,4,2017-12-06T05:00:00Z,,2130.483,335.567,18611.453,8900.222,,23467.483,,
18902,4,2017-12-06T06:00:00Z,,2130.483,335.583,18611.453,8901.753,,23467.502,,
18903,4,2017-12-06T07:00:00Z,,2130.483,335.604,18611.857,8902.483,,23468.172,,
18904,4,2017-12-06T08:00:00Z,,2130.483,335.604,18613.824,8902.523,,23470.247,,
18905,4,2017-12-06T09:00:00Z,,2130.484,335.626,18617.115,8902.523,,23473.428,,
18906,4,2017-12-06T10:00:00Z,,2130.484,335.627,18620.584,8902.523,,23477.303,,
18907,4,2017-12-06T11:00:00Z,,2130.484,335.648,18623.901,8902.532,,23479.487,,
18908,4,2017-12-06T12:00:00Z,,2130.485,335.67,18628.329,8902.532,,23482.186,,
18909,4,2017-12-06T13:00:00Z,,2130.485,335.67,18632.506,8902.532,,23484.622,,
18910,4,2017-12-06T14:00:00Z,,2130.485,335.692,18633.515,8902.853,,23485.538,,
18911,4,2017-12-06T15:00:00Z,,2130.485,335.708,18633.515,8903.699,,23485.663,,
18912,4,2017-12-06T16:00:00Z,,2130.485,335.713,18633.515,8904.58,,23485.663,,
18913,4,2017-12-06T17:00:00Z,,2130.485,335.734,18633.515,8906.718,,23485.663,,
18914,4,2017-12-06T18:00:00Z,,2130.485,335.737,18633.515,8907.563,,23485.663,,
18915,4,2017-12-06T19:00:00Z,,2130.485,335.759,18633.515,8908.417,,23485.663,,
18916,4,2017-12-06T20:00:00Z,,2130.485,335.764,18633.515,8909.779,,23485.663,,
18917,4,2017-12-06T21:00:00Z,,2130.485,335.78,18633.515,8910.838,,23485.663,,
18918,4,2017-12-06T22:00:00Z,,2130.485,335.801,18633.515,8911.848,,23485.663,,
